ActualElapsedTime,CRSArrTime,CRSDepTime,DayofMonth,DayofWeek,Dest,Distance,FlightNum,Month,Origin,UniqueCarrier,Year,label_ArrDelayBinary
110,2118,1945,14,1,168,426,4719,2,271,15,2005,1
76,1258,1140,24,2,87,281,3618,2,342,15,2004,0
131,1725,1545,28,2,31,562,2695,2,154,27,2006,1
90,1100,1002,2,5,61,259,431,3,20,7,1990,1
100,1557,1410,2,4,39,612,536,6,271,1,1988,0
126,1438,1341,16,5,309,575,592,7,69,22,1993,1
158,2035,1650,17,3,93,1093,274,8,147,16,1988,0
160,1720,1440,15,7,242,1009,2887,6,250,26,2008,1
143,2055,1940,5,5,224,437,340,3,83,26,2004,1
288,1928,1247,3,5,168,2153,14,1,250,13,2003,1
173,1019,736,27,3,176,954,771,6,294,24,2001,1
49,1956,1858,28,3,22,140,441,7,154,5,2004,0
146,1824,1549,26,2,176,954,468,7,294,3,2005,0
82,2235,2116,25,5,142,402,1809,12,303,7,1992,1
58,1729,1635,16,5,207,193,1761,12,201,20,1988,1
202,1019,710,14,6,113,1076,407,12,184,7,2002,1
65,1050,942,21,6,184,304,629,9,89,7,1991,0
201,1607,1450,29,6,176,1363,423,8,199,25,1992,1
238,1920,1625,3,2,151,1417,709,7,171,5,2007,0
109,956,810,28,4,309,668,298,7,154,22,1988,1
57,1232,1135,17,2,245,211,341,2,240,25,1998,1
62,2050,1945,11,2,144,303,359,6,227,26,1991,0
167,1638,1303,14,6,260,1116,1546,12,226,16,2002,1
106,1924,1640,13,7,299,689,1883,4,294,7,1997,1
60,1106,1015,9,1,214,139,6801,10,239,18,2006,1
57,651,600,5,1,290,224,432,8,125,3,1996,1
126,1855,1715,15,4,150,413,7239,5,41,6,2003,1
105,1543,1250,15,5,93,610,888,3,205,16,2002,0
97,1201,1030,11,2,299,493,3978,10,2,18,2005,1
53,2352,2300,8,5,290,129,24,1,246,22,1999,1
121,1055,900,14,7,290,679,93,4,295,3,1991,1
504,2116,1305,13,2,168,2446,182,3,284,4,2007,1
39,1212,1135,17,6,78,83,392,2,293,7,1990,0
71,1941,1830,30,2,236,296,1516,10,184,25,1990,0
85,1526,1400,9,1,245,365,1765,6,266,25,1997,0
63,1547,1433,10,6,80,366,125,9,20,8,1988,1
136,1800,1520,19,1,50,925,2310,2,115,26,2007,1
280,451,2055,29,7,176,2556,196,6,146,24,1997,0
255,1340,1040,29,6,144,1335,32,12,249,26,2007,1
271,2023,1755,30,1,299,1929,229,6,201,7,1997,1
88,2213,1940,25,6,20,483,2048,3,313,7,2000,0
79,759,700,28,6,93,229,999,11,79,7,1992,1
130,2150,1940,18,7,289,658,1963,2,184,25,1990,1
58,1435,1330,15,1,193,319,226,10,83,26,1990,0
90,900,725,10,5,145,505,1152,9,95,16,1993,1
125,1555,1335,26,6,176,834,212,5,246,3,1990,0
123,1630,1345,15,7,93,610,294,12,205,16,1991,1
83,1626,1506,9,5,37,409,1550,7,239,24,1999,1
162,1151,1015,1,5,299,988,1091,6,89,7,2001,1
163,2045,1901,21,7,87,987,1383,6,95,1,1992,0
158,1135,900,24,1,207,921,733,2,153,24,2003,1
102,1613,1320,10,3,245,678,276,8,239,1,1994,0
170,1121,950,7,4,87,732,1209,2,20,7,2008,1
200,1148,620,17,7,87,1438,2458,9,300,1,2000,0
72,1419,1310,4,7,176,236,2630,2,177,24,2001,1
120,1412,1105,23,4,319,787,490,4,154,5,1992,0
178,0,0,8,5,87,1205,1684,10,307,1,1999,1
82,1831,1555,28,1,198,550,746,11,227,7,1994,0
86,1703,1640,30,2,85,495,435,9,235,24,1997,0
50,1940,1840,25,6,174,256,1595,5,250,26,1996,0
49,2151,2055,29,3,82,162,2627,11,67,27,2006,0
75,1631,1525,21,7,251,330,477,2,240,25,1988,1
66,1139,929,20,6,100,347,422,10,250,13,1990,0
140,1621,1445,17,2,87,919,4730,8,170,9,2004,0
195,1545,1415,10,4,246,1301,1696,4,227,26,2003,0
49,2100,2100,5,4,174,256,444,2,250,26,1998,0
68,925,810,19,1,234,389,679,3,305,26,2001,0
107,954,748,6,1,296,697,298,11,294,3,2000,0
70,1810,1650,25,6,174,407,595,5,232,26,1996,0
84,729,600,1,5,20,406,876,8,323,7,2008,0
77,1955,1835,20,6,50,377,234,9,209,26,2003,0
137,1711,1405,14,4,223,887,708,1,138,16,1993,1
187,1040,935,22,3,303,1205,733,9,89,1,1993,0
140,2221,1855,6,4,319,1012,1042,11,239,24,1997,1
115,745,700,17,6,202,610,291,9,95,16,1988,1
115,2308,2015,16,5,13,723,784,9,239,24,1994,1
34,849,808,25,7,235,109,975,11,224,24,1990,0
120,1617,1347,9,6,39,946,280,2,20,11,2008,0
81,1325,1200,28,7,198,403,1029,6,20,7,1998,1
111,2101,1855,7,5,68,541,594,2,171,25,1992,1
100,2110,1835,24,3,198,616,1194,11,39,26,1999,1
109,2318,2130,22,5,199,619,882,9,20,7,2000,1
81,2236,2105,2,5,82,370,1473,3,69,25,2001,0
136,1007,759,19,1,296,697,298,11,294,3,2001,1
81,1025,905,22,4,218,449,183,9,226,16,1988,1
77,1742,1533,12,5,66,316,1954,12,239,1,2003,1
58,1435,1235,25,5,20,272,1071,2,258,7,1994,0
103,1249,1005,4,1,68,599,1705,3,239,25,2002,0
352,2041,1735,15,2,280,2425,1426,5,107,5,2007,0
60,1508,1400,1,5,66,280,2516,7,202,27,2005,0
96,1001,820,21,2,87,460,1030,12,199,1,1993,0
80,1435,1310,20,6,144,453,469,11,326,26,1993,0
340,2035,1800,24,5,176,2288,75,4,153,1,1998,1
70,1805,1700,15,5,309,237,1341,12,199,26,2000,1
174,1344,1208,26,4,151,964,149,11,210,5,1992,1
282,610,2230,28,5,150,2306,6,2,294,3,2003,0
150,2058,1830,30,4,87,802,2351,11,239,1,2000,1
212,1907,1315,26,7,235,1721,862,5,294,24,1991,0
137,2035,1710,14,7,181,887,300,11,313,22,1999,0
139,1457,1400,26,3,235,612,621,2,86,24,1997,1
60,1905,1800,10,2,132,278,1623,1,52,5,1995,0
119,1942,1750,7,1,66,404,125,3,107,5,2005,1
152,1125,900,14,4,113,901,1511,9,153,25,1995,1
132,1606,1300,6,4,181,733,682,5,239,24,2004,1
257,2341,2138,26,7,176,1593,171,12,313,22,1993,1
74,1912,1800,11,7,299,387,1867,2,34,7,1990,1
82,830,612,15,6,232,472,694,8,87,24,1992,1
48,1705,1609,1,7,235,139,7415,7,217,28,2007,0
59,830,630,21,4,2,328,664,9,250,26,2006,0
95,1612,1545,27,7,31,478,1545,12,201,7,1992,1
129,1356,1136,28,4,281,786,667,12,313,22,2000,1
109,1008,820,23,1,68,631,838,3,115,25,1992,1
104,1858,1826,9,3,85,541,1407,6,326,24,1999,1
63,1005,900,27,4,280,304,949,9,250,26,1990,0
236,1020,905,12,2,174,1825,481,7,67,5,2005,0
56,1800,1655,14,5,224,321,1379,8,33,26,1998,1
82,1745,1625,30,1,229,407,1540,6,177,26,1997,1
33,1337,1301,10,4,291,77,5472,4,223,18,2008,0
127,1400,1100,14,5,20,732,1614,12,89,7,2007,1
176,1225,830,2,1,309,1262,114,11,250,22,1992,1
80,1141,1019,8,1,37,409,4078,5,239,15,2006,1
83,1707,1544,19,2,223,334,583,8,239,24,1997,1
209,1052,830,25,3,87,802,2311,7,239,1,2001,1
158,832,625,7,4,20,665,377,4,249,25,2005,1
101,944,800,23,6,68,573,306,8,278,25,1997,0
85,820,710,27,6,245,212,1937,9,13,25,2008,1
170,825,630,6,1,87,936,1555,3,69,1,2000,0
159,850,703,5,7,151,964,1303,3,210,1,2006,0
151,2014,1815,25,4,223,931,1267,11,86,16,1999,0
149,1554,1425,23,6,309,869,53,3,323,22,1996,0
109,1248,1045,5,2,50,787,602,11,201,7,1991,0
60,1235,1130,18,4,184,296,227,2,83,26,1993,0
74,1802,1650,17,5,157,231,243,12,95,16,1993,1
332,2215,1925,21,3,174,2381,700,3,41,13,1990,0
184,1029,925,15,1,85,1123,361,9,95,24,2008,1
80,1030,905,8,7,176,390,1762,10,276,26,2006,0
174,947,700,26,3,290,866,691,12,177,3,2007,0
70,2022,1900,27,7,105,200,31,6,41,5,2004,1
73,1730,1620,27,4,260,328,107,5,52,26,2004,1
116,2143,2015,9,6,232,416,689,4,239,24,2005,1
65,1057,950,7,3,105,282,1726,5,50,5,2003,0
60,1107,1000,7,1,223,236,1403,11,21,16,1988,0
137,815,600,6,7,235,802,2320,7,89,1,2008,0
103,1640,1605,14,6,224,425,2039,11,20,7,1998,1
49,1807,1720,5,7,22,140,412,6,154,5,1994,1
58,1328,1225,5,6,245,279,1277,2,50,25,1994,0
105,2136,1845,26,3,292,637,530,8,87,24,1992,0
258,2003,1735,11,6,290,1721,29,10,239,3,2008,0
70,910,800,27,2,229,337,530,4,179,26,2004,0
285,2213,1955,28,4,290,1721,371,10,239,24,2004,1
54,1520,1531,10,4,147,151,911,12,20,7,1992,1
59,902,700,26,5,246,261,332,1,262,13,2001,1
142,500,36,28,5,87,1055,391,11,177,13,2003,0
87,2130,2000,11,2,20,403,736,5,201,11,2004,0
124,1913,1605,22,6,181,725,4216,4,203,23,2006,0
179,2218,1945,30,4,20,760,783,3,171,7,2000,1
103,1200,1110,28,7,2,580,2509,1,83,26,2007,0
91,705,545,30,5,87,383,3472,5,48,15,2008,1
66,850,743,12,7,176,236,1605,11,177,24,2006,0
68,1910,1742,17,2,251,319,356,10,107,25,1995,0
173,1415,1130,22,3,105,1024,1255,12,245,5,2004,1
187,1809,1455,1,4,168,1069,1882,5,115,7,2008,1
173,1625,1411,20,7,105,644,3263,8,160,27,2006,1
170,2003,1830,25,1,235,719,1272,1,107,24,1993,1
156,1350,1105,27,5,144,937,500,4,203,26,2007,0
144,1412,1042,3,5,66,1021,1298,4,89,1,1998,1
124,1243,950,25,4,20,692,1250,1,199,7,1990,1
141,854,654,1,1,87,624,3674,11,94,15,2004,1
239,2205,2010,18,7,176,1619,555,9,205,16,1994,1
145,30,1945,19,2,232,1099,1858,8,177,26,2008,0
119,1122,905,13,7,167,814,1580,3,95,16,2005,0
72,1842,1730,22,3,309,271,553,11,39,22,1995,0
128,1159,1115,31,7,202,512,837,3,69,16,2002,1
108,1814,1620,12,6,78,661,411,10,26,7,1991,0
55,1245,1140,2,7,299,223,3687,12,316,18,2007,0
81,2050,1925,17,2,182,353,317,7,232,4,2007,1
93,1305,1125,24,2,229,543,1702,10,246,26,2000,0
43,1910,1830,21,5,143,163,1029,3,173,28,2008,1
42,1123,930,16,5,20,134,1801,1,33,7,2004,0
123,846,645,12,4,296,697,344,5,294,3,2005,1
68,1135,1025,10,2,246,256,2200,8,177,26,2004,0
134,1153,930,29,4,78,722,5553,4,264,17,2004,0
44,839,800,26,3,279,128,1968,4,216,7,1995,1
216,947,805,4,2,246,1440,1477,7,239,24,2006,0
136,1150,837,29,3,105,872,372,9,313,22,1993,1
114,2033,1730,28,5,105,719,658,1,239,24,2000,1
55,825,730,19,7,81,293,205,8,180,26,1990,0
80,2120,2000,30,4,50,377,613,10,209,26,2003,0
49,731,635,3,3,299,217,3907,5,128,18,2006,0
146,2009,1845,16,1,235,678,1873,4,249,24,2001,0
91,1629,1352,12,6,87,592,1036,3,74,1,1988,0
113,1432,1250,16,3,85,649,270,10,40,24,2002,1
110,1413,1114,12,1,26,783,684,8,239,24,1991,0
91,1538,1410,6,2,48,487,1336,2,271,1,1990,1
67,805,635,30,4,181,292,4536,8,274,15,2001,0
208,0,0,24,3,87,1192,1687,11,86,1,1999,0
43,1517,1430,21,5,176,109,3308,12,284,15,2001,0
42,1935,1850,28,4,231,181,83,9,83,26,1995,0
68,849,746,23,2,16,399,42,7,27,3,1996,1
65,2159,2102,29,7,108,223,1057,8,226,16,2004,1
68,1110,1000,21,1,235,258,152,11,313,22,1988,0
123,1630,1327,15,1,181,725,214,3,203,23,2004,0
155,1420,1243,3,1,87,812,3738,2,79,15,2003,0
127,1552,1300,22,7,299,590,1128,6,179,7,2008,1
84,1257,1138,2,1,69,361,4643,5,271,15,2005,0
41,2120,2040,25,1,289,83,5670,10,79,17,2004,0
80,2025,1900,24,1,144,453,1150,9,326,26,2007,0
34,640,607,1,3,301,86,660,6,295,24,1988,0
102,1532,1250,21,6,299,601,3726,6,328,18,2003,0
229,2137,1850,1,6,223,1501,577,2,210,16,1992,0
64,2051,1950,27,7,174,236,1718,12,179,7,1992,1
75,1014,855,31,4,234,363,2311,8,295,24,1995,0
140,848,721,8,3,235,738,1347,1,148,1,2003,1
93,1303,1025,1,1,299,588,2077,4,307,7,1996,1
64,1014,906,11,5,234,333,2054,3,300,1,1988,0
162,1611,1430,14,2,223,931,195,10,86,16,2008,0
29,1145,1110,25,6,308,77,291,12,283,22,1993,1
199,0,0,18,4,87,1372,615,11,107,1,1999,0
44,1345,1305,3,5,319,110,304,12,283,22,1993,1
339,1858,1530,25,6,230,2486,541,1,179,7,2003,1
108,2003,1840,18,1,199,413,814,11,69,25,1996,1
37,2140,2100,28,1,30,109,1003,8,266,7,1995,0
134,1625,1505,7,5,150,388,822,11,79,7,1997,1
104,1140,955,4,5,301,605,1619,6,294,26,2004,0
96,2044,1930,15,2,150,321,361,8,69,25,2000,1
140,719,600,7,6,235,719,635,6,107,24,2003,1
89,1257,1120,21,1,242,550,2936,7,295,24,1997,1
139,1445,1115,2,5,100,993,957,12,295,26,1988,0
53,800,700,18,2,151,201,234,5,76,5,2004,0
43,1321,1250,26,7,199,77,1515,2,0,7,1995,1
75,2150,2040,10,3,309,258,397,3,239,22,1999,1
120,2316,2215,19,4,176,590,843,7,303,7,2001,0
67,1820,1718,18,4,320,227,1696,5,20,7,1995,1
50,1225,1125,27,2,224,303,898,3,147,26,2001,1
110,1037,933,9,3,235,177,4188,10,160,15,2002,1
150,1954,1809,19,7,151,929,2427,8,84,27,2007,0
45,1630,1531,11,1,317,223,1249,12,20,7,1995,1
54,1445,1345,26,2,246,256,504,5,177,26,1998,0
70,2110,2016,17,3,87,190,437,2,22,1,1993,1
73,2113,2011,4,3,157,229,100,8,313,22,1993,1
60,1210,1100,3,2,234,333,3576,6,300,26,2008,1
116,1430,1335,10,6,224,674,700,9,210,1,1994,1
48,818,830,9,7,157,182,533,9,70,7,1990,0
53,1105,1005,18,3,224,303,2372,7,147,26,2007,0
179,1335,830,1,1,196,1363,1979,3,179,26,2004,0
48,1405,1305,15,2,296,188,2004,3,276,26,2005,0
279,1133,912,6,5,290,1710,29,5,313,22,1994,1
54,1050,945,10,4,207,193,869,1,201,1,2008,0
216,1450,1205,18,4,87,1372,1619,10,107,1,2007,0
95,1357,1110,7,4,292,637,388,3,87,24,1991,1
77,1220,1104,9,3,32,387,1655,10,303,7,1991,1
56,1737,1630,7,5,181,214,1760,3,86,7,2003,0
105,2155,2100,29,2,200,611,189,6,52,26,1999,0
56,1811,1710,26,5,249,150,3573,9,303,18,2008,0
161,1656,1610,16,5,85,1069,639,8,79,7,2002,0
72,808,700,29,5,168,213,265,5,86,22,1992,1
135,2105,1750,8,7,85,862,498,7,179,1,2007,1
70,1311,1200,16,6,251,319,532,7,107,25,1988,0
65,915,910,29,3,246,347,553,7,102,26,1992,0
89,1316,1130,28,1,267,431,4729,11,184,15,2005,1
85,1150,1020,29,6,196,460,1028,7,89,1,2006,0
127,1850,1650,13,4,245,742,304,5,170,25,1999,1
29,2204,2125,6,3,115,56,1008,6,95,16,2001,0
48,2227,2140,16,6,61,168,2335,11,69,25,1996,1
237,1655,1055,11,3,224,1911,372,2,295,24,2004,0
75,2113,1948,24,2,270,481,568,1,20,8,1989,0
155,2005,1815,24,6,20,594,1281,6,95,7,1995,1
170,1712,1510,18,6,299,1156,1437,6,313,7,1988,0
64,1312,1124,18,6,131,137,1162,9,239,24,2004,1
89,2124,2040,3,4,196,539,1529,6,79,7,1999,0
70,1920,1755,18,1,224,471,106,4,39,26,2005,0
111,2044,1850,5,2,13,646,118,9,69,25,1995,0
64,2155,2045,6,3,49,358,2297,2,305,26,2008,1
180,2217,1910,16,5,39,1258,424,4,210,1,1993,0
57,1112,1010,15,3,20,227,946,9,324,7,1993,0
284,1609,825,19,7,207,2342,228,11,179,24,2000,1
131,746,645,28,3,309,553,515,11,255,22,2001,1
62,1450,1347,12,2,174,258,495,11,284,13,1991,0
34,2024,1945,31,1,52,88,1744,1,69,25,1994,0
144,1820,1645,27,1,309,979,375,5,283,22,1991,1
122,942,630,3,1,20,732,1060,5,89,1,1999,0
133,1015,645,22,6,181,1020,714,6,226,16,1996,0
110,1143,945,15,4,324,639,2941,2,87,24,2001,1
70,920,810,13,2,246,347,1242,2,102,13,1990,0
213,1759,1330,30,7,181,1416,168,9,154,5,1990,1
160,1805,1440,18,6,151,861,170,7,87,5,1992,1
106,1547,1348,5,6,20,595,1978,6,210,1,2004,1
91,920,908,13,4,235,235,581,11,95,1,2003,1
74,943,730,13,1,131,408,1284,3,226,16,1995,1
252,1127,953,4,2,246,868,1007,1,89,1,2005,1
107,835,645,24,2,309,687,2108,10,147,26,2000,0
106,1047,745,21,7,319,787,820,4,154,5,1991,0
75,1110,1055,31,7,176,370,2728,3,250,24,1996,1
284,1920,1643,20,2,85,1754,583,1,41,24,2004,1
116,1540,1245,2,4,13,723,4046,8,239,15,2007,0
96,1929,1815,10,4,181,254,4492,5,278,15,2001,1
98,1359,1211,2,4,322,585,665,9,239,1,2004,1
154,1547,1325,18,7,258,873,522,11,246,3,2007,1
110,1925,1735,29,2,68,590,1275,10,245,25,1991,0
107,1710,1515,30,1,335,626,3861,10,89,15,2006,0
51,920,830,4,1,267,130,539,11,69,25,2002,1
125,926,715,13,6,84,814,384,7,323,25,2002,0
155,2042,1700,2,2,223,991,674,3,303,16,1999,0
119,28,2117,8,2,198,853,430,2,154,5,1994,0
99,2035,1903,20,6,291,414,2874,11,177,13,1999,1
255,1955,1325,12,1,298,2165,606,12,89,1,2005,1
65,2228,2125,1,5,246,304,538,7,284,7,1994,1
55,930,835,13,2,49,223,630,4,177,26,1993,0
132,1641,1415,13,7,105,821,2307,6,170,27,2004,0
103,1148,1010,10,7,181,501,524,9,95,16,2000,1
136,915,700,30,2,242,817,435,1,51,3,2001,0
73,1130,1009,27,3,296,386,252,1,177,1,1993,0
47,1200,1110,25,3,319,204,811,5,210,20,1988,1
97,1942,1841,8,3,73,592,863,7,89,1,1998,0
193,954,755,28,2,87,1217,537,7,52,1,1998,1
71,918,800,14,4,176,308,1424,3,300,1,1991,0
159,1520,1040,3,7,202,1224,1028,4,328,16,1988,1
51,730,630,25,7,174,256,523,9,250,13,1988,0
62,1610,1506,22,6,12,289,177,6,16,3,2002,0
83,801,630,4,6,202,538,1702,10,236,16,1997,0
90,1400,1330,1,4,184,453,4718,5,20,9,2008,0
83,1904,1850,14,2,235,240,4407,10,84,15,2003,1
38,2018,1938,21,4,143,163,307,2,173,12,2008,0
97,2255,2150,14,4,246,256,3150,8,177,26,2008,1
62,2030,1925,11,6,309,351,504,2,326,26,1995,1
98,1225,1100,5,7,223,334,129,12,239,16,1993,1
137,2020,1706,6,4,207,964,1068,11,154,1,2003,0
196,1425,1130,25,4,324,1437,409,1,239,1,1990,1
95,841,801,10,2,100,551,691,10,89,1,1995,0
67,1235,1126,5,4,78,229,5773,6,95,17,2008,1
146,2021,1645,28,7,298,1189,2129,1,201,1,2001,1
68,2257,2140,5,1,223,334,595,12,239,1,1988,0
257,1454,730,15,7,251,2106,88,11,284,25,1998,0
129,1325,1220,12,2,196,629,639,9,95,16,2000,1
59,1330,1230,6,5,181,185,533,11,41,19,1987,0
63,1337,1240,13,4,151,140,1758,4,22,5,2006,1
261,1707,1430,4,5,246,1813,45,11,255,25,1988,0
171,1715,1525,2,4,235,867,1573,1,41,1,2003,1
81,1950,1725,9,4,81,562,1249,4,102,26,1998,1
246,2051,1740,19,5,144,1428,805,4,171,22,1996,1
326,1630,813,18,6,168,2421,1178,6,294,7,2005,1
73,1423,1305,13,4,301,373,1162,6,179,24,1991,1
147,1144,910,14,5,207,1045,1550,7,302,1,2006,0
148,851,630,14,5,245,861,598,4,201,25,2006,1
165,1407,1014,30,4,207,1197,472,12,239,1,1993,1
57,1221,1115,29,1,232,282,1095,4,226,16,1996,0
122,1505,1240,28,7,235,925,1820,1,154,24,1996,0
49,1340,1250,25,5,303,226,655,3,177,13,1988,0
69,1114,1010,25,6,20,227,946,3,324,7,1995,1
180,1150,1025,2,4,235,719,1167,11,107,1,2006,1
120,2042,1945,17,1,235,622,327,6,52,24,2002,0
161,2354,2114,5,7,22,978,751,6,239,1,2005,1
66,1917,1800,5,3,296,308,598,8,179,1,1992,0
143,1408,1150,26,5,150,859,45,8,245,6,2005,1
77,1143,1108,24,7,176,370,6451,12,250,18,2006,0
157,922,600,22,1,85,862,46,1,179,24,2007,1
152,1232,950,3,7,113,992,1263,2,249,25,2002,1
93,1832,1550,26,3,198,550,746,8,227,7,1992,0
117,930,725,7,5,229,646,793,10,250,26,2005,0
120,1625,1430,22,1,132,648,1720,5,245,5,1995,0
257,1325,1110,1,4,291,1635,478,2,154,5,2007,1
84,1537,1400,5,4,84,399,1635,3,41,25,1992,0
105,1909,1730,14,5,202,625,1166,2,285,16,1997,0
154,0,0,1,3,235,719,251,11,107,1,1995,1
65,940,830,22,4,50,288,1021,3,13,26,2007,0
78,1615,1505,21,4,150,251,1914,10,318,6,2004,1
93,936,650,26,4,85,629,1090,1,177,24,1995,0
85,1928,1750,28,6,15,519,3484,2,154,27,2004,0
268,1521,920,9,2,235,1745,84,4,179,1,1991,1
49,1416,1320,11,6,20,153,4446,10,136,9,2003,0
59,1156,1056,12,3,174,256,94,10,250,13,1994,0
48,724,634,23,5,202,129,1644,3,187,16,2007,0
75,1715,1537,25,4,20,357,4713,1,277,9,2007,0
102,812,615,29,1,66,563,643,9,41,5,1997,0
61,922,913,18,5,235,235,1731,9,95,1,1998,0
91,1917,1640,13,3,84,562,1663,10,39,25,2004,0
112,2155,1910,15,4,69,627,1496,2,226,16,2007,1
56,2155,2040,19,3,176,308,1091,3,300,26,2003,0
277,1407,1144,22,4,296,1829,1409,4,239,1,1993,1
131,1758,1550,8,4,20,714,1455,4,24,7,1993,1
135,2015,1820,19,7,174,762,1411,1,246,26,1997,1
68,2202,2048,10,7,152,328,1826,10,89,1,2004,0
101,1052,915,31,1,251,526,1206,8,20,25,1998,1
155,1832,1650,26,5,224,954,483,10,153,24,2007,1
81,2029,1901,18,2,235,416,5908,10,236,18,2005,1
130,1703,1355,19,2,245,874,1158,1,205,16,1993,1
271,1715,1430,2,3,246,1813,45,1,255,25,1991,0
96,715,545,4,7,87,408,3750,3,169,15,2007,1
79,1253,1043,22,5,78,307,698,2,313,22,1991,1
82,2330,2307,7,4,224,425,1083,12,20,7,1995,1
240,2301,2029,11,5,301,1781,515,1,239,24,2008,1
241,2013,1405,3,2,235,1829,596,7,300,24,2001,0
75,943,825,13,4,20,227,4306,5,69,9,2004,0
183,1609,1435,21,5,309,880,119,11,201,22,1997,1
118,1810,1615,16,5,20,547,1681,12,86,25,2005,1
120,949,937,19,5,324,813,837,8,89,1,1988,0
141,1845,1607,18,7,290,956,445,4,238,3,1999,1
98,8,2135,2,4,93,528,760,4,226,16,1998,1
32,802,725,1,5,246,110,184,1,328,25,1993,0
77,854,735,27,3,251,330,290,4,240,25,1994,0
48,1236,1145,29,2,163,216,182,6,146,12,2004,0
51,759,700,23,4,196,267,601,8,217,13,1990,0
65,1710,1605,9,7,270,259,586,1,255,25,1994,1
71,1442,1324,6,5,85,391,362,1,303,24,2006,0
78,2048,1921,17,5,291,414,874,10,177,13,2003,0
81,1019,910,22,1,69,322,774,5,86,13,2000,1
150,2256,1910,25,1,279,1120,1206,10,239,24,2004,1
128,1627,1340,9,1,299,599,2372,7,295,24,2001,1
73,1230,1214,2,3,235,264,5835,4,79,18,2008,0
121,1244,1126,4,2,234,819,425,4,87,24,1995,0
150,1030,800,26,6,50,925,3994,1,115,26,2008,0
62,1150,1045,30,4,280,304,750,5,250,26,1991,0
65,825,815,11,2,309,254,141,6,293,22,1991,0
158,950,715,4,4,151,925,1737,4,239,5,1991,1
65,925,820,23,4,144,303,1871,10,227,26,2003,0
116,2224,1932,16,3,198,683,958,5,205,16,2007,1
222,2020,1825,23,5,229,1456,1275,3,89,1,2007,1
78,1505,1340,15,1,82,370,1252,7,69,25,1991,0
67,2057,1950,3,3,93,240,1125,3,50,16,1993,0
111,1539,1401,16,2,242,569,453,6,300,3,1998,1
132,1028,720,24,6,319,787,706,5,154,5,2008,1
333,1653,1415,28,3,143,2556,57,7,179,24,2004,0
98,1720,1555,10,3,69,405,1557,6,249,25,1998,1
66,1637,1540,5,6,281,191,1169,12,154,5,1992,1
72,1650,1540,14,4,200,405,1501,5,199,26,1998,1
195,1248,940,10,3,113,1076,375,1,184,4,2007,0
50,1209,1115,27,3,87,190,922,7,22,1,1988,0
91,2225,2045,23,4,39,496,804,5,255,25,2002,0
117,2114,1935,21,7,93,508,1829,7,136,16,1996,1
76,1936,1814,15,6,105,282,1792,1,50,5,2000,0
87,830,700,17,7,280,446,806,8,232,26,2008,0
56,1555,1500,30,2,84,227,4633,8,271,15,2005,0
123,1335,1030,22,1,105,719,454,7,239,24,1991,1
44,1147,1105,15,5,150,94,7887,8,202,6,2003,1
226,1226,830,17,7,20,1547,686,5,302,7,1998,0
140,1627,1418,31,4,22,722,3015,1,313,1,2002,1
82,1847,1730,1,5,176,337,2059,8,295,24,1997,1
200,1655,1515,5,6,85,1545,2772,8,201,26,2006,0
58,710,600,19,1,235,268,3986,2,282,15,2007,0
59,715,620,16,5,20,191,1932,5,54,7,1997,1
25,706,637,4,3,143,102,104,2,186,12,2004,0
33,658,620,5,1,251,70,1414,7,55,25,1999,0
77,1918,1805,18,7,278,268,4286,6,239,15,2006,1
214,2231,1655,21,1,20,1589,558,2,303,7,2000,1
185,1337,1214,12,1,246,1440,631,8,239,24,1996,0
54,1714,1620,1,1,99,208,586,11,255,25,1993,0
58,1045,950,16,4,174,223,853,7,51,26,1992,1
89,1240,1110,26,1,174,414,706,11,295,26,2007,0
36,1453,1410,16,3,78,64,5056,8,84,17,2006,0
69,815,705,7,2,39,201,6223,1,32,6,2003,0
61,2147,2105,4,2,22,140,1726,2,154,25,1992,1
94,1948,1759,3,1,20,545,239,10,245,11,2005,0
60,1430,1225,25,4,2,328,227,8,250,26,2005,0
128,2318,2150,8,2,206,209,2840,7,107,27,2008,1
74,21,2315,27,5,234,333,258,4,300,1,1990,1
100,1122,1040,11,2,100,551,2001,4,89,1,2000,1
92,855,720,21,2,20,406,1494,10,323,7,1997,0
174,1109,930,2,7,235,867,273,2,41,1,1997,1
113,1203,905,28,2,145,738,1288,12,239,1,1999,1
171,1713,1446,10,1,176,954,318,11,294,3,1997,1
64,905,850,27,7,210,331,3219,9,70,13,1992,0
375,2104,1759,2,2,291,2586,843,4,171,22,1991,1
58,1818,1705,21,2,179,303,1126,1,20,7,1997,0
69,845,730,6,6,200,405,277,5,199,26,1995,0
91,1823,1715,9,3,301,358,1569,12,51,21,1987,1
125,1625,1340,28,4,299,689,1941,5,294,7,1998,1
70,2100,1955,11,3,251,319,1977,3,134,25,1992,1
79,1125,1000,31,3,251,406,247,3,26,25,1993,0
72,1059,940,10,4,291,337,302,1,179,24,2002,0
56,1300,1155,9,2,235,268,3988,10,282,15,2007,0
145,1712,1445,9,4,87,852,405,4,226,16,1998,1
62,1924,1830,23,3,251,243,205,3,24,25,1988,1
108,1650,1435,3,3,207,650,4247,9,69,15,2008,0
115,802,701,21,4,235,607,695,1,319,1,1988,0
57,2104,2010,10,2,318,201,212,11,255,25,1987,1
253,2215,1935,23,2,242,1739,287,1,239,24,2001,0
59,2235,2135,2,5,290,224,584,8,125,26,2002,1
